ImageId,EncodedPixels
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,60736 3 61253 6 61771 9 62290 9 62808 12 63327 12 63850 6 64370 5 64890 4 65408 9 65927 11 66446 12 66960 2 66965 13 67478 3 67483 14 67997 21 68516 21 69035 21 69554 21 70072 23 70592 23 71111 23 71630 23 72149 23 72667 27 73187 27 73706 27 73736 4 74225 27 74255 5 74746 25 74774 7 75264 37 75784 38 76303 37 76822 38 77343 35 77861 37 78381 37 78900 35 79420 32 79940 29 80460 28 80979 26 81500 15 82024 8 82543 9 83061 12
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,26 6 545 6 1064 5 1582 8 2101 10 2621 9 3139 11 3658 10 4177 10 4697 9 5217 8 5735 11 6254 11 6771 13 7288 15 7806 16 8326 15 8845 15 9364 17 9883 18 10404 17 10924 2 10928 22 10953 2 11448 29 11967 29 12486 29 13005 29 13524 30 14045 28 14563 28 15083 19 15105 5 15603 18 16123 17 16642 15 17164 12 17684 9 18205 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,26495 7 27014 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,31708 6 32224 13 32743 13 33260 16 33775 21 34294 22 34813 23 35330 25 35852 22 36370 22 36889 22 37408 22 37925 24 38446 21 38965 20 39483 20 40006 16 40526 15 41049 10 41570 8 42089 9 42610 7 43130 8 43649 10 44167 11 44684 14 45203 15 45722 14 46241 15 46761 13 47279 12 47798 11 48317 11 48836 9 49355 9 49873 10 50394 7 50916 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,46 19 565 18 1085 15 1605 13 2124 13 2644 3 2648 9 3162 14 3682 2 3687 7 4200 4 4206 7 4719 13 5238 13 5757 13 6278 10 6797 11 7316 10 7835 11 8354 10 8875 7 9395 6 9915 1 9919 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,52474 2 52992 5 53511 10 54030 12 54549 13 55068 13 55091 4 55587 14 55608 7 56106 17 56126 9 56625 30 57144 30 57663 30 58182 30 58701 30 59219 32 59737 32 60256 33 60775 32 61294 32 61813 33 62332 33 62850 35 63368 35 63887 35 64406 35 64925 35 65443 36 65962 35 66480 16 66506 10 66999 15 67025 10 67518 13 67545 9 68037 14 68064 8 68557 14 68583 8 69077 12 69102 8 69595 13 69621 8 70115 11 70141 7 70635 11 70660 6 71154 12 71182 2 71674 11 71700 2 72193 11 72207 13 72713 30 73232 31 73752 29 74275 25 74797 21 75317 20 75837 19 76356 18 76876 17 77395 16 77914 16 78433 17 78952 17 79472 15 79990 15 80509 13 81029 14 81548 16 82068 15 82587 15 83107 15
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,7352 5 7870 8 8388 10 8907 10 9425 12 9944 12 10463 13 10982 13 11501 11 12019 13 12539 12 13057 15 13576 14 14094 15 14613 15 15131 16 15651 17 16169 16 16688 16 17208 15 17727 14 18246 17 18765 15 19283 17 19802 16 20321 16 20840 18 21359 18 21877 19 22397 17 22917 17 23436 18 23955 17 24473 19 24994 15 25511 18 26030 19 26547 20 27056 30 27575 6 27585 20 28093 5 28105 18 28612 4 28624 19 29143 17 29662 17 30182 16 30702 13 31221 13 31740 13 32259 12 32778 13 33297 11 33818 9 34337 9 34857 7 35378 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,50960 4 51477 7 51995 9 52514 11 53032 12 53552 11 54071 11 54589 12 55109 11 55627 12 56147 9 56666 11 57185 10 57704 11 58222 11 58741 10 59259 12 59778 13 60297 12 60816 11 61335 10 61854 11 62373 11 62892 11 63411 10 63930 9 64449 10 64968 11 65487 11 66006 10 66525 9 67044 10 67563 7 68082 11 68602 8 69121 6 69639 9 70159 6 70677 12 71198 8 71717 6 72234 11 72753 8 73272 12 73792 10 74312 8 74830 10 75350 8 75869 9 76388 9 76907 5 77428 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,11537 7 12056 9 12573 12 13092 14 13610 16 14130 15 14648 18 15167 18 15686 20 16204 21 16724 20 17242 21 17762 9 17772 12 18280 24 18797 27 19316 28 19833 30 20352 29 20871 30 21389 33 21907 33 22428 31 22947 31 23466 31 23985 32 24504 31 25023 32 25542 32 26061 33 26582 32 27101 31 27622 29 28141 28 28658 31 29175 33 29690 35 30208 37 30726 37 31245 37 31763 38 32281 25 32309 11 32801 22 32828 11 33321 21 33347 11 33840 21 33866 11 34357 25 34387 9 34877 24 34908 5 35397 23 35916 25 36438 22 36959 20 37479 19 38000 17 38519 16 39038 17 39556 18 40074 19 40594 18 41113 18 41631 19 42150 18 42669 19 43189 17 43709 15 44228 15 44747 15 45266 14 45785 13 46305 10 46824 10 47342 12 47863 9 48382 9 48903 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,118 12 636 13 1154 14 1673 14 2193 13 2712 15 3231 15 3750 15 4269 15 4789 13 5307 15 5828 11 6347 10 6867 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,74875 2 75390 13 75909 14 76428 22 76947 24 77466 23 77985 23 78504 23 79023 24 79542 26 80059 27 80578 8 80588 16 81097 27 81616 28 82135 26 82655 25 83174 25
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,34404 4 34923 4 35441 4 35959 4 36480 2 36997 5 37516 7 37528 2 38035 14 38552 16 39072 16 39590 16 40110 16 40630 14 41148 15 41669 14 42188 14 42708 13 43228 11 43746 12 44265 13 44784 12 45303 12 45823 10 46342 10 46861 11 47380 11 47898 13 48418 12 48936 13 49455 12 49974 12 50493 12 51013 11 51533 10 52052 11 52571 16 53090 17 53610 16 54130 13 54649 11 55168 11 55688 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19870 5 20389 6 20908 7 21426 9 21945 9 22465 8 22984 8 23503 9 24022 10 24541 10 25060 10 25579 10 26098 11 26616 12 27135 12 27655 11 28174 10 28693 10 29212 10 29731 10 30250 10 30770 8 31290 6 31810 7 32328 6 32847 4 33367 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,160 11 679 12 1198 11 1715 13 2234 13 2752 16 3269 18 3787 18 4306 17 4826 16 5344 19 5863 19 6382 18 6901 17 7420 16 7938 18 8457 16 8976 12 9495 13 10015 9 10534 10 11053 9 11571 10 12090 10 12610 9 13128 10 13648 9 14167 9 14686 9 15207 5 15726 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,27158 6 27677 7 28196 7 28715 7 29234 8 29753 9 30272 10 30791 11 31310 13 31829 15 32350 13 32867 15 33386 17 33905 17 34424 17 34943 17 35462 17 35981 17 36500 17 37019 17 37539 16 38057 17 38576 19 39095 19 39614 19 40134 18 40654 18 41175 21 41694 16 41711 6 42214 13 42230 8 42734 12 42754 4 43254 12 43273 5 43774 11 43792 7 44294 9 44313 6 44814 11 44830 9 45333 9 45350 8 45852 11 45868 9 46371 13 46387 9 46890 9 46906 10 47409 11 47425 11 47929 8 47944 13 48449 9 48464 12 48968 10 48982 13 49487 9 49503 12 50007 10 50022 13 50527 7 50542 12 51047 7 51060 13 51567 7 51579 13 52086 7 52098 13 52605 25 53124 25 53643 25 54163 24 54683 24 55204 21 55725 19 56244 19 56765 16 57287 9 57809 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,184 37 703 37 1222 36 1741 37 2261 36 2781 35 3300 34 3819 33 4340 31 4862 26 5380 27 5901 24 6421 20 6942 18 7467 9 7990 4 8508 5 9023 10 9540 13 10057 17 10574 19 11092 21 11608 23 12127 25 12645 27 13161 31 13679 32 14197 32 14714 7 14724 24 15233 7 15243 23 15750 34 16269 33 16788 32 17307 32 17825 34 17874 5 18343 35 18390 11 18862 37 18908 12 19381 38 19426 14 19900 39 19945 14 20419 39 20464 13 20938 41 20982 15 21457 42 21501 15 21974 60 22495 58 23014 58 23533 60 24052 62 24570 12 24585 46 25090 11 25104 44 25610 10 25623 44 26128 11 26142 46 26649 58 27168 57 27689 52 28209 51 28729 51 29250 50 29771 48 30292 43 30811 44 31330 44 31849 45 32368 44 32887 42 33408 40 33927 39 34446 39 34965 28 35484 29 36004 28 36524 26 37041 28 37560 26 38081 23 38602 20 39123 16 39642 16 40163 11 40684 10 41206 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,34486 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,40741 11 41258 14 41773 19 42290 21 42808 26 43326 28 43846 28 44365 28 44885 28 45402 29 45921 29 46440 31 46959 32 47478 35 47997 11 48013 19 48515 12 48532 19 49035 13 49051 19 49554 36 50073 36 50592 36 51111 36 51632 33 52151 35 52669 36 53187 37 53708 17 53728 15 54227 17 54247 14 54746 17 54766 15 55265 17 55285 14 55784 15 55804 14 56303 15 56323 13 56822 15 56841 13 57341 12 57354 3 57360 12 57860 33 58380 11 58392 18 58901 8 58912 14 59421 24 59940 23 60459 23 60979 22 61498 23 62014 29 62531 33 63050 34 63569 34 64088 34 64607 33 65125 34 65643 36 66161 36 66679 28 66709 7 67198 36 67717 36 67759 3 68235 46 68753 41 68797 2 69272 39 69789 41 70308 41 70826 43 71344 44 71861 45 72379 46 72897 47 73416 49 73934 50 74452 58 74972 57 75489 8 75500 38 75540 9 76009 6 76019 50 76528 5 76538 28 76570 18 77047 5 77059 24 77091 15 77566 5 77578 25 77612 14 78084 4 78097 7 78107 13 78133 11 78604 3 78614 9 78626 14 78652 11 79133 8 79146 12 79171 10 79652 7 79668 9 79692 8 80171 7 80187 7 80212 7 80692 5 80709 2 81203 13 81722 13 82242 9 82762 8 83283 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,2838 3 3354 17 3874 19 4393 21 4914 19 5433 26 5954 25 6473 31 6992 33 7514 30 8034 29 8553 29 9075 26 9601 19 10126 13 10645 21 11152 36 11667 40 12186 39 12705 39 13222 41 13740 42 14259 40 14779 36 15297 36 15815 39 16334 22 16357 16 16853 19 16877 15 17373 18 17397 13 17893 16 17917 11 18412 17 18436 13 18931 15 18955 13 19450 15 19474 13 19969 15 19993 14 20490 13 20512 13 21009 13 21031 13 21528 13 22047 13 22574 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,7028 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,8066 4 8585 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,283 26 802 25 1322 24 1841 23 2360 23 2880 21 3402 17 3918 19 4438 17 4956 16 5474 18 5994 17 6515 14 7035 13 7555 11 8073 12 8593 9
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,20024 7 20543 8 21062 9 21580 10 22100 9 22619 9 23138 9 23657 10 24176 10 24693 11 25212 12 25732 12 26250 13 26769 15 27288 13 27807 14 28326 13 28845 14 29364 15 29883 15 30403 14 30922 14 31440 15 31959 16 32478 15 32998 14 33517 14 34035 16 34553 18 35071 19 35590 17 36109 17 36628 17 37147 17 37666 16 38185 16 38704 13 38719 2 39223 13 39238 5 39742 21 40261 12 40277 5 40782 9 41303 6 41822 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,19529 9 20047 12 20565 13 21084 16 21603 17 22119 22 22637 22 23156 23 23675 24 24194 12 24207 12 24713 8 24727 13 25230 11 25246 14 25749 11 25765 15 26268 12 26284 15 26787 13 26803 15 27306 13 27324 13 27827 11 27843 13 28346 10 28362 13 28865 11 28883 12 29384 11 29402 13 29903 11 29921 13 30424 9 30439 15 30943 9 30957 16 31462 5 31470 1 31474 18 31983 3 31989 22 32502 3 32508 21 33021 3 33027 21 33540 28 34059 27 34579 27 35097 16 35114 10 35617 15 35633 11 36135 15 36153 13 36654 14 36672 9 37172 27 37692 23 38211 20 38730 19 39248 19 39766 19 40285 19 40804 19 41323 19 41840 22 42359 23 42877 24 43397 11 43411 9 43915 26 44434 24 44953 25 45473 23 45994 21 46513 12 46526 10 47032 11 47046 8 47086 10 47553 10 47564 10 47602 17 48070 9 48084 8 48120 19 48591 7 48603 7 48638 20 49109 8 49124 7 49155 23 49629 7 49643 7 49672 26 50148 21 50190 28 50650 3 50667 21 50709 29 51167 6 51191 14 51230 9 51247 9 51685 8 51709 16 51749 8 51768 7 52204 8 52230 13 52268 8 52287 7 52723 9 52751 3 52757 11 52786 10 52806 7 53242 9 53284 4 53305 10 53324 9 53761 9 53799 9 53824 10 53844 8 54280 9 54318 9 54344 9 54362 8 54800 8 54817 30 54864 10 54880 9 55319 8 55336 31 55383 25 55838 9 55854 34 55903 13 55919 7 56358 9 56372 35 56423 11 56439 5 56877 18 56896 2 56901 25 56942 11 56958 6 57396 17 57420 27 57462 10 57477 5 57916 15 57939 27 57982 9 57996 6 58434 15 58460 25 58502 8 58514 6 58954 14 58979 25 59033 6 59473 14 59496 13 59512 11 59553 5 59992 14 60011 15 60031 12 60072 2 60512 13 60530 15 60550 11 60589 5 61029 15 61053 11 61069 11 61107 5 61548 15 61572 11 61588 11 61610 8 61626 7 62068 14 62091 2 62094 8 62107 9 62127 13 62144 5 62588 13 62610 2 62613 10 62626 9 62645 14 62663 6 63107 13 63129 25 63163 26 63627 13 63652 19 63680 28 64148 11 64171 19 64199 27 64667 12 64692 19 64718 20 65187 19 65211 19 65235 21 65706 19 65731 18 65753 14 65770 8 66224 14 66251 17 66274 10 66290 7 66744 13 66770 17 66791 12 66809 7 67264 11 67289 17 67310 11 67328 8 67784 11 67808 17 67830 7 67847 8 68303 9 68328 16 68347 9 68367 7 68822 9 68846 16 68866 9 68886 9 69344 4 69367 15 69385 10 69404 11 69863 5 69886 16 69904 31 70383 6 70405 49 70900 9 70924 50 71417 10 71443 20 71465 28 71940 5 71964 17 71984 28 72453 6 72481 19 72503 28 73000 17 73023 28 73520 16 73542 28 74040 15 74062 28 74561 13 74582 27 75080 12 75103 23 75601 10 75622 23 76121 8 76142 22 76660 22 77180 22 77701 20 78220 20 78740 19 79259 19 79781 15 80301 13 80820 13 81340 12 81862 5
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,73493 3 74012 4 74531 3 75049 6 75569 5 76088 7 76607 8 77126 9 77645 9 78166 7 78685 9 79205 9 79727 6 80246 7 80766 7 81284 11 81805 10 82324 11 82843 10 83364 8
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,329 2 843 7 1360 10 1877 13 2396 14 2915 15 3433 16 3953 15 4471 16 4991 15 5509 16 6027 15 6547 14 7067 13 7586 11 8106 10 8627 4 8634 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,5532 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,358 38 878 37 1399 32 1919 32 2439 31 2945 9 2957 30 3462 44 3981 27 4012 10 4498 14 4514 13 4531 5 5017 13 5033 13 5050 4 5536 14 5551 15 5569 4 6055 29 6088 3 6574 13 6590 9 7091 6 7102 4 7109 5 7612 3 7622 3 7628 2 7636 6 8131 4 8141 4 8147 19 8650 5 8659 4 8666 20 9169 5 9177 5 9185 21 9689 4 9696 29 10209 3 10215 29 10728 36 11248 35 11768 34 12292 30 12812 29 13321 40 13840 40 14357 44 14875 33 14910 10 15395 32 15429 10 15442 1 15912 56 16432 56 16952 8 16962 48 17471 7 17485 2 17488 15 17505 25 17991 6 18005 33 18041 10 18511 5 18523 38 18564 7 19030 49 19083 8 19549 25 19577 19 19602 9 20068 6 20076 17 20097 19 20121 11 20589 22 20616 17 20642 11 21109 22 21135 18 21161 13 21628 22 21658 1 21661 10 21673 3 21679 16 22147 21 22184 31 22668 20 22707 28 23188 19 23228 26 23707 20 23748 25 24227 19 24269 26 24746 18 24788 27 25266 18 25307 28 25786 17 25828 27 26307 16 26347 27 26826 16 26868 30 27347 15 27385 33 27869 11 27908 28 28388 11 28427 29 28906 13 28947 28 29425 13 29467 27 29944 13 29988 26 30464 12 30509 25 30984 11 31028 25 31504 10 31548 24 32024 9 32068 23 32543 8 32587 7 32597 13 33063 8 33106 25 33583 6 33627 6 33634 15 34101 7 34146 23 34619 9 34667 21 35139 7 35184 24 35658 6 35705 22 36176 6 36230 16 36694 6 36749 15 37213 5 37268 15 37732 5 37787 13 38243 4 38249 7 38309 10 38762 13 39283 11 39799 14 40317 15 40836 14 41355 13 41874 13 42393 13 42914 11 43435 9 43954 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,23211 5 23729 8 24248 8 24769 5 25287 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,59543 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,77211 7 77730 9 78249 9 78767 10 79285 13 79804 14 80323 15 80840 17 81359 19 81878 19 82397 19 82914 19 83433 19
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,52832 9 53349 12 53869 10 54387 11 54905 12 55423 13 55942 12 56462 10 56982 10 57501 10 58021 10 58541 8 59061 7
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,41950 4 42465 10 42983 11 43502 13 44019 15 44538 16 45057 17 45576 17 46094 20 46613 22 47132 10 47145 11 47652 24 48171 9 48183 12 48690 9 48702 13 49209 10 49221 13 49728 10 49744 9 50247 26 50767 11 50782 10 51287 10 51302 9 51808 10 51820 10 52327 22 52846 22 53366 21 53886 20 54407 1 54411 14 54929 14 55444 18 55964 18 56484 24 57005 23 57524 23 58042 24 58562 23 59081 23 59601 22 60121 21 60639 22 61159 21 61678 21 62204 13 62724 12 63246 10 63772 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,66373 3 66886 11 67405 11 67923 12 68442 12 68960 15 69476 18 69999 14 70519 15 71038 15 71557 17 72076 17 72595 17 73114 17 73633 17 74152 17 74671 17 75190 17 75710 18 76228 18 76749 17 77269 16 77789 15 78308 15 78828 14 79348 13 79867 13 80386 13 80907 11 81425 12 81945 12 82464 12 82983 15 83504 13
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,9285 9 9802 11 10322 12 10842 13 11363 13 11881 16 12401 15 12923 11 13445 6
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,57031 1 57550 3 58069 4 58588 5 59107 5 59626 4 60145 4 60664 4 61183 5 61702 3 62221 2
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,63259 1 63778 4
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,35756 7 36276 8 36798 5 37318 3
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,53455 2 53968 8 54484 11 55000 14 55518 15 56036 16 56555 16 57073 17 57591 18 58109 19 58627 20 59146 20 59665 20 60183 21 60700 23 61220 22 61738 23 62259 21 62778 21 63297 21 63817 20 64336 20 64856 19 65376 18 65894 19 66414 18 66934 17 67457 13 67978 11
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,72138 3 72656 4 73173 6 73691 7 74207 10 74726 10 75245 10 75763 11 76281 12 76797 15 77318 13 77836 12 78354 12 78871 15 79389 16 79909 12 80428 11 80947 11 81463 14 81980 16 82499 16 83019 13 83537 14
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,11405 6 11923 9 12441 11 12960 12 13479 13 13998 13 14517 15 15036 15 15555 15 16074 15 16593 15 17112 15 17631 15 18150 15 18670 14 19189 14 19709 13 20228 13 20749 11 21268 11 21787 11 22307 10 22826 10 23346 9 23866 8 24386 7 24904 8 25424 7 25943 7 26463 6 26982 6 27502 5 28022 4 28543 2 29063 1
a984e7fb886aa02e29d112766d3ce26a4f78eac540ce7bbdbd42af2761928f6d,32694 3 33213 3 33732 3 34250 4 34769 4 35288 4 35807 4 36327 3 36846 3 37366 2 37885 2 38405 1
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,41477 4 41731 8 41987 8 42243 9 42498 10 42754 10 43010 11 43265 12 43521 12 43777 11 44033 11 44289 11 44545 11 44801 11 45057 11 45314 9 45570 7 45829 2
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,57439 5 57693 9 57948 10 58204 11 58460 11 58716 12 58973 11 59230 10 59488 7 59744 6 60003 3
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,25971 6 26225 9 26481 9 26737 9 26992 10 27247 11 27503 11 27758 12 28013 13 28269 13 28525 13 28780 12 29036 13 29292 12 29547 13 29803 12 30060 10 30317 7 30576 3
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,65433 4
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,21156 7 21410 10 21665 12 21921 12 22177 11 22433 11 22689 11 22945 11 23201 10 23460 4
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,63655 4 63910 8 64166 9 64421 10 64677 11 64933 11 65190 10 65447 9
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,3254 1 3506 7 3761 9 4016 11 4272 11 4529 10 4784 11 5041 9 5299 6
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,14846 3 15100 5 15355 6 15609 8 15864 9 16119 10 16374 11 16629 12 16885 12 17140 13 17396 13 17652 13 17907 14 18164 13 18421 12 18681 4
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,52988 4 53242 7 53497 8 53753 8 54008 9 54264 9 54519 10 54775 10 55031 10 55287 10 55543 10 55800 9 56056 9 56312 9 56568 9 56825 8 57081 8 57337 8 57594 7 57851 6
ab298b962a63e4be9582513aaa84a5e270adba5fd2b16a50e59540524f63c3b8,253 4 509 4 765 4 1021 4 1276 5 1532 5 1791 2
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,327136 13 327656 13 328172 19 328690 23 329210 24 329729 27 330248 28 330768 28 331288 28 331808 29 332327 30 332846 32 333366 32 333886 32 334405 33 334925 33 335445 33 335965 33 336485 33 337005 33 337526 33 338046 34 338566 35 339086 36 339606 40 340127 40 340647 43 341168 49 341687 51 342207 51 342726 52 343246 53 343765 54 344284 55 344804 55 345323 56 345843 56 346362 58 346882 58 347402 57 347922 56 348441 57 348961 57 349481 57 350002 56 350522 56 351042 56 351562 56 352082 56 352602 55 353122 54 353643 53 354164 51 354684 50 355205 49 355726 47 356248 44 356768 44 357290 40 357810 39 358330 38 358852 34 359373 33 359899 24 360425 15 360946 13
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,171669 12 172188 14 172706 17 173225 20 173744 22 174262 28 174781 31 175300 34 175819 36 176338 38 176858 38 177377 40 177897 41 178416 42 178935 43 179455 43 179975 44 180495 45 181015 45 181535 45 182055 44 182574 44 183094 44 183615 43 184135 43 184655 42 185174 42 185694 42 186215 39 186735 38 187255 38 187776 36 188296 36 188819 33 189340 31 189861 29 190382 27 190903 25 191424 24 191946 20 192466 17 192989 12 193511 9 194033 6
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,275172 7 275688 13 275705 1 275709 1 276203 29 276722 32 277240 36 277757 41 278276 43 278795 45 279314 47 279833 48 280350 51 280870 51 281389 53 281907 57 282426 58 282945 59 283465 59 283984 60 284503 61 285023 61 285542 62 286060 64 286580 64 287100 64 287620 64 288139 65 288659 65 289179 64 289699 63 290218 36 290258 24 290738 33 290793 8 291258 31 291315 4 291777 31 292297 29 292816 29 293336 26 293856 24 294375 24 294894 25 295414 25 295934 24 296454 24 296974 23 297495 22 298015 21 298535 20 299055 19 299576 18 300097 16 300618 14 301140 11 301661 9 302182 7 302703 4
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,73924 14 74443 16 74961 21 75477 27 75996 28 76515 30 77034 32 77554 32 78073 34 78593 34 79112 34 79631 35 80151 35 80670 36 81190 36 81710 35 82229 35 82749 35 83269 34 83789 34 84309 33 84829 33 85349 33 85870 31 86390 30 86911 29 87431 28 87951 27 88472 25 88993 23 89514 22 90036 14 90557 12 91079 1 91083 5
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,81266 10 81785 12 82284 8 82303 16 82801 14 82820 20 82850 10 83320 63 83838 69 84357 72 84876 74 85396 75 85915 77 86435 78 86954 79 87473 80 87993 80 88512 82 89032 82 89551 83 90071 83 90590 84 91109 85 91629 47 91677 37 92148 47 92198 36 92666 48 92718 35 93185 47 93239 34 93705 46 93760 32 94224 42 94267 1 94281 31 94743 33 94803 29 95262 33 95324 27 95781 30 95845 26 96301 29 96366 23 96821 28 96887 21 97341 26 97415 8 97861 25 97936 4 98382 24 98903 21 99423 20 99945 16
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,276837 1 277353 18 277863 30 278382 32 278900 35 279419 37 279938 38 280457 40 280977 40 281496 41 282016 42 282535 42 283054 42 283573 43 284092 43 284612 42 285132 41 285651 41 286171 41 286691 41 287211 40 287731 40 288252 39 288772 39 289292 40 289814 38 290334 39 290855 39 291376 38 291896 38 292417 37 292938 36 293458 37 293979 36 294500 35 295021 34 295543 32 296063 32 296585 29 297106 28 297627 26 298149 22 298671 19 299192 17
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,356940 4 357455 10 357974 14 358493 17 359012 19 359525 28 360044 31 360564 32 361083 34
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,283658 11 284177 13 284695 19 285214 21 285734 22 286233 9 286253 25 286752 10 286773 25 287271 14 287292 27 287791 50 288311 50 288830 52 289349 54 289869 55 290389 56 290909 56 291429 57 291947 60 292467 60 292986 62 293505 64 294025 64 294544 65 295064 65 295585 64 296105 64 296625 64 297144 65 297664 65 298185 64 298705 64 299226 63 299747 62 300267 62 300788 34 300823 25 301309 32 301345 22 301829 31 301865 21 302350 29 302391 2 302395 2 302399 4 302871 28 303391 28 303913 25 304433 25 304955 22 305476 19 305998 16 306522 8 307043 3
ade080c6618cbbb0a25680cf847f312b5e19b22bfe1cafec0436987ebe5b1e7e,27370 8 27888 12 28407 14 28925 17 29445 18 29964 20 30462 42 30981 43 31496 48 32012 52 32531 53 33048 56 33565 58 34080 63 34599 63 35118 62 35638 58 36156 60 36675 52 37194 51 37713 51 38233 47 38752 46 39271 46 39790 45 40309 45 40829 44 41347 46 41863 49 42382 49 42902 49 43421 49 43941 48 44461 47 44981 46 45502 45 46022 45 46543 42 47063 41 47585 38 48110 30 48632 27 49155 18
